"id","programName","programDescription","programType","targetRace","workoutDay","workoutTitle","sessionType","garminSport","exerciseName","exerciseDetails","garminExerciseCategory","garminExerciseName","weightKg","restSeconds","sets","reps","runType","runDistance","runPaceZone","runDescription","runEffortLevel","noIntervals"
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","45","PM — Lower Heavy","strength","STRENGTH_TRAINING","Note · Fuel and hydration","Pre-AM: 20-30 g carbohydrate, or fasted if you tolerate it.
Between: Inside 60 min: 1.0-1.5 g/kg carbs plus 30-40 g protein.
Post-PM: 40 g protein plus 1.0 g/kg carbs within two hours.
Daily macros: Day: carbs 5-6 g/kg protein 2.0-2.2 g/kg
Hydration: AM: sweat rate x 0.8 · PM: sweat rate x 1.0
Electrolytes: PM session. Dehydration cuts force and spinal stability.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","45","PM — Lower Heavy","strength","STRENGTH_TRAINING","Note · Recovery","Highest central load of the week
Complete rest tonight. After high central load, light cardio does not speed neural recovery; sleep, downregulation and food do. Tomorrow is rest for the same reason.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","45","PM — Lower Heavy","strength","STRENGTH_TRAINING","Note · Log today","- Back squat top set and RIR
- Deadlift - triple 1 / triple 2, each round
- The gap between the two triples","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","45","PM — Lower Heavy","strength","STRENGTH_TRAINING","Note · Day at a glance","Session: Easy Aerobic + Lower Heavy
Type: Aerobic + Lower strength
Shape: Double — the AM and PM sessions need six hours between them
Relative load: Highest","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","46","Complete Rest","cardio","GENERIC","Note","Optional, ten to fifteen minutes: thoracic rotation, hip flexor lengthening, ankle dorsiflexion. Nothing that raises the heart rate. If it starts to feel like a session, stop.

Feeling good on a rest day is a sign the rest day is doing its job rather than a reason to add a session.

More progress tends to be lost to training through fatigue than to taking a day off.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","46","Complete Rest","cardio","GENERIC","Note · Why this session","Yesterday carried the heaviest central nervous system load of the week, and the weekend holds the most specific sessions. This day is part of the programme rather than a gap in it, and it is what allows Friday and Saturday to be productive.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","46","Complete Rest","cardio","GENERIC","Note · The standard - Back squat - continuity","As long as the bar stays in the back rack position, your reps do not need to be consecutive. But if you re-rack or dump the bar, the score is void and you start again. That means you can pause and reset between reps of a heavy double. Use it.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","46","Complete Rest","cardio","GENERIC","Note · Fuel and hydration","All day: Carbs come down because you are not training. Protein does not - rest days are when repair happens.
Intake: Eat at roughly maintenance. A build block is not the place for a deficit.
Daily macros: Day: carbs 3-4 g/kg protein 1.8-2.2 g/kg
Hydration: Session: none - baseline only, and still drink it
Electrolytes: not required today.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","46","Complete Rest","cardio","GENERIC","Note · Recovery","Clearing central nervous system load
A working day for your nervous system even though it does not look like one. Sleep, downregulation and nutrition do the work. Get to bed thirty minutes earlier.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","46","Complete Rest","cardio","GENERIC","Note · Log today","- Morning resting heart rate
- HRV if you track it
- If elevated two days running, reduce Friday volume by a third","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","46","Complete Rest","cardio","GENERIC","Note · Day at a glance","Session: Complete Rest
Type: Rest
Shape: Rest
Relative load: not rated","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","47","MetCon Specific","cardio","CARDIO_TRAINING","Note · Circuit","5 rounds. Rest 3 min between rounds.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","47","MetCon Specific","cardio","CARDIO_TRAINING","Circuit · DB Bench Press","15 @ 15 kg","","","15","","","15","","","","","",""
